,title,year,genre,mix,bpm,artist
535,Cocaine,—,—,—,105,ZZ Top
536,Gimme All Your Lovin',2012,—, Quick Edit*,120,ZZ Top
537,Gimme All Your Lovin',2012,—,—,120,ZZ Top
538,Got Me Under Pressure,—,Rock,—,168,ZZ Top
539,I Gotsta Get Paid,2012,—,—,82,ZZ Top
540,Jesus Left Chicago,—,Rock,—,72,ZZ Top
541,La Grange,—,—,—,160,ZZ Top
542,Legs,2005,—,—,125,ZZ Top
543,My Head's In Mississippi,2014,Rock,—,152,ZZ Top
544,,,,,,
545,Sharp Dressed Man,2008,—,—,125,ZZ Top
546,Sleeping Bag,2013,Rock,—,112,ZZ Top
547,Tube Snake Boogie,—,—,—,151,ZZ Top
548,365 Days,2013,—,—,90,ZZ Ward
549,Help Me Mama,2017,Top 40,—,94,ZZ Ward
550,Last Love Song,2014,Rock,—,111,ZZ Ward
551,Last Love Song,2014,—,Dave Aude Club Remix,127,ZZ Ward
552,Love 3X,2015,Top 40,EXPLICIT,81,ZZ Ward
553,Love 3X,2015,Top 40,—,80,ZZ Ward
554,Love 3X,2015,Dance,R3hab Remix - Explicit,75,ZZ Ward
555,Put The Gun Down,2012,Rock,—,105,ZZ Ward
556,Put The Gun Down,2012,—, Clean Edit,105,ZZ Ward
557,Domino,2018,Pop,—,120,ZZ Ward ft. Fitz
558,Domino,2018,Pop,PO Quick Edit,120,ZZ Ward ft. Fitz
559,Domino,2018,Pop,PO Intro Edit,120,ZZ Ward ft. Fitz
560,Grip,2008,Rock,—,160,zZz
