,title,year,genre,mix,bpm,artist
392,Bad Company,2014,Rock,Live At Wembley,116,Bad Company
393,Can't Get Enough,—,Rock,—,126,Bad Company
394,Feel Like Making Love,2014,Rock,Live At Wembley,91,Bad Company
395,Shooting Star,2014,Rock,Live At Wembley,85,Bad Company
396,War Of Words,2003,—,Kickflip Remix,134,Bad Cop
397,When I See You Smile,2007,—,—,67,Bad English
398,Day After Day,1971,Rock,—,101,Badfinger
399,Without You,1970,Rock,—,68,Badfinger
400,Soap,2015,Rock,—,90,Badflower
401,Hookah,2019,Reggaeton,—,104,Bad Gyal
402,Santa Maria,2019,Dancehall,PO Clean Edit,107,Bad Gyal ft. Busy Signal
403,Put Your Hands Up,2013,—,Original Mix,128,Bad Joker
404,Twist Of Fate,2011,—,Koishii & Hush Remix,135,Bad Lieutenant
405,Outchea,2014,Urban,EXPLICIT,94,Bad Lucc ft. Problem
406,Once Around The Block,2000,—,—,75,Badly Drawn Boy
407,Too Many Miracles,2011,Rock,—,131,Badly Drawn Boy
408,Once Around The Block,2000,—,—,75,Badly Drawn Boy
409,Too Many Miracles,2011,Rock,—,131,Badly Drawn Boy
410,Fast Lane,2011,—,—,87,Bad Meets Evil
411,Fast Lane,2011,—,(Explicit),87,Bad Meets Evil
412,Lighters,2011,Top 40, Clean Edit,90,Bad Meets Evil ft. Bruno Mars
413,Lighters,2011,—,(Explicit),90,Bad Meets Evil ft. Bruno Mars
414,Lighters,2011,—,—,90,Bad Meets Evil ft. Bruno Mars
415,Cashing In On Christmas,2006,—,—,142,Bad News ft. The Young Ones
416,Cashing In On Christmas,2006,—,—,142,Bad News ft. The Young Ones
417,Strange Denial,—,—,—,135,Bad Religion
418,The Defense,2002,—,—,146,Bad Religion
419,The Devil In Stitches,2010,Alternative,—,145,Bad Religion
420,The Empire Strikes First,2004,—,—,128,Bad Religion
421,The Kids Are Alt-Right,2018,Rock,Lyric Video,94,Bad Religion
422,The Kids Are Alt-Right,2018,—,PO Clean Edit,94,Bad Religion
423,Wrong Way Kids,2011,—,—,163,Bad Religion
