,title,year,genre,mix,bpm,artist
318,St. Croix,2012,Rock,—,144,Family Of The Year
319,St. Croix,2013,Rock,New Version,144,Family Of The Year
320,,,,,,
321,The Stairs,2016,—,—,125,Family Of The Year
322,The Stairs,2016,—,Explicit,125,Family Of The Year
323,I'm Sorry/Rich & Famou$,2014,Urban,—,75,Famou$
324,Typical Girl,2012,—,—,106,Famous
325,Too Many Hoes,2015,Rap,A Cappella - Explicit,58,Famous 2 Most
326,Too Many Hoes,2015,Rap,Instrumental,58,Famous 2 Most
327,Too Many Hoes,2015,Rap,Explicit,58,Famous 2 Most
328,Japan,2018,Hip-Hop,Instrumental,88,Famous Dex
329,Japan,2018,Hip-Hop,Explicit,88,Famous Dex
330,Japan,2018,—,PO Clean Edit,88,Famous Dex
331,Japan,2018,—,PO Intro Edit,88,Famous Dex
332,Japan,2018,—,PO Quick Edit,88,Famous Dex
333,Pick It Up,2018,—,PopRoXxX Quick Edit,68,Famous Dex ft. A$AP Rocky
334,Pick It Up,2018,Urban,Explicit,67,Famous Dex ft. A$AP Rocky
335,Pick It Up,2018,—,PopRoXxX Intro Edit,68,Famous Dex ft. A$AP Rocky
336,Pick It Up,2018,—,PO Clean Edit,68,Famous Dex ft. A$AP Rocky
337,Light,2018,Urban,Lyric Video - Explicit,75,Famous Dex ft. Drax Project
338,Light,2018,Urban,Lyric Video,75,Famous Dex ft. Drax Project
339,Light,2018,Urban,Lyric Video - Explicit,75,Famous Dex ft. Drax Project
340,Light,2018,Urban,Lyric Video,75,Famous Dex ft. Drax Project
341,Drip From My Walk,2017,Hip-Hop,Remix - Explicit,65,Famous Dex ft. Lil Yachty
342,Proofread,2020,Hip-Hop,PO Intro Edit,90,Famous Dex ft. Wiz Khalifa
343,Proofread,2020,Hip-Hop,PO Quick Edit,90,Famous Dex ft. Wiz Khalifa
344,Mixing Board,2005,—,—,82,Famous Face
345,I'm On It,2011,—,—,102,Famous Kid Brick
346,69 Different Ways (I Be 6 - U Be 9),2005,Dance,Club Mix,120,Famu ft. Ying Yang Twins
347,Velour,2018,Rock,—,132,FAN
348,What A Mistake,2018,Rock,—,95,FAN
349,Broken Home,2005,Top 40,—,83,Fan 3
350,Geek Love,2004,—,—,96,Fan 3
351,Grocery Shop,2019,—,—,111,Fanatik
352,Leaves,2018,Rock,Lyric Video,79,Fanclub
353,Uppercut,2019,Rock,—,160,Fanclub
354,All Night Long,2011,—,Vitalic Rework,113,Fancy
355,Bolero (Hold Me In Your Arms Again),1985,Disco,—,118,Fancy
356,Blue Moon,2018,House,Extended Mix,124,Fancy Cars ft. Lovlee
357,De.con.struc.tion,2012,—,—,175,Fanfarlo
358,Fire Escape,2010,Rock,—,130,Fanfarlo
359,Harold T. Wilkins,2010,—,—,132,Fanfarlo
360,"Harold T. Wilkins, Or How To Wait For A Very Long Time",2010,Rock,—,133,Fanfarlo
361,Shiny Things,2012,Rock,—,142,Fanfarlo
362,Sisterly,2012,Rock,—,110,Fang Island
363,Criticar Por Criticar,2007,—,—,135,Fangoria
364,Mas Es Mas,2010,Rock,—,132,Fangoria
365,In The Club (On The Street),2012,—,Original Mix,128,Fanny Games
366,Sweet Tea,2005,—,—,87,Fanny Grace
367,Celos,2009,—,—,132,Fanny Lu
368,El Perfume,2016,—,—,108,Fanny Lu
369,Fanfarron,2011,Latin Pop,—,115,Fanny Lu
370,Ni Loca,2012,Merengue Mambo,DJ Chino Merengue Pop Remix,126,Fanny Lu
371,No Te Pido Flores,2006,—,—,104,Fanny Lu
372,No Te Pido Flores,2006,—,Remix,90,Fanny Lu
373,Te Arrepentiras,2008,—,Remix,93,Fanny Lu
374,Te Arrepentiras,2008,—,—,90,Fanny Lu
375,Tu No Eres Para Mi,2008,—,—,125,Fanny Lu
