,title,year,genre,mix,bpm,artist
446,Rivals,2016,Urban,Promo Only Quick Edit*,93,Usher ft. Future
447,Rivals,2016,Urban,Promo Only Clean Edit,93,Usher ft. Future
448,Rivals,2016,R&B,Promo Only Intro Edit,93,Usher ft. Future
449,Rivals,2016,Urban,Promo Only Intro Edit*,93,Usher ft. Future
450,Rivals,2016,R&B,Promo Only Quick Edit,93,Usher ft. Future
451,Hot Tottie,2010,—,—,88,Usher ft. Jay-Z
452,Hot Tottie,2010,—,—,88,Usher ft. Jay-Z
453,I Don't Mind,2014,R&B,Clean,113,Usher ft. Juicy J
454,I Don't Mind,2014,R&B,Explicit,113,Usher ft. Juicy J
455,I Don't Mind,2015,R&B,Super Clean Edit,113,Usher ft. Juicy J
456,I Don't Mind,2015,R&B,—,113,Usher ft. Juicy J
457,I Don't Mind,2015,R&B, Quick Edit,113,Usher ft. Juicy J
458,I Don't Mind,2014,R&B,Clean,113,Usher ft. Juicy J
459,I Don't Mind,2014,R&B,Explicit,113,Usher ft. Juicy J
460,I Don't Mind,2015,R&B,Super Clean Edit,113,Usher ft. Juicy J
461,I Don't Mind,2015,R&B,—,113,Usher ft. Juicy J
462,I Don't Mind,2015,R&B, Quick Edit,113,Usher ft. Juicy J
463,I Don't Mind,2014,R&B,Clean,113,Usher ft. Juicy J
464,I Don't Mind,2014,R&B,Explicit,113,Usher ft. Juicy J
465,I Don't Mind,2015,R&B,Super Clean Edit,113,Usher ft. Juicy J
466,I Don't Mind,2015,R&B,—,113,Usher ft. Juicy J
467,I Don't Mind,2015,R&B, Quick Edit,113,Usher ft. Juicy J
468,Red Light,2004,Hip-Hop,—,115,Usher Ft Ludacris
469,Red Light,2004,Hip-Hop,—,115,Usher Ft Ludacris
470,Lil Freak,2010,—,—,70,Usher ft. Nicki Minaj
471,Little Freak,2010,Urban, Clean Edit,70,Usher ft. Nicki Minaj
472,Little Freak,2010,—,Instrumental,70,Usher ft. Nicki Minaj
473,She Came To Give It To You,2014,R&B, Clean Edit,120,Usher ft. Nicki Minaj
474,She Came To Give It To You,2014,Urban, Quick Edit*,120,Usher ft. Nicki Minaj
475,She Came To Give It To You,2014,Urban,—,120,Usher ft. Nicki Minaj
476,She Came To Give It To You,2014,R&B,Explicit,120,Usher ft. Nicki Minaj
477,She Came To Give It To You,2014,R&B, Quick Edit,120,Usher ft. Nicki Minaj
478,Dj Got Us Falling In Love,2010,—,—,120,Usher Ft. Pitbull
479,Dj Got Us Falling In Love Again,2010,—,—,120,Usher Ft. Pitbull
480,Dj Got Us Falling In Love,2010,—,—,120,Usher Ft. Pitbull
481,Dj Got Us Falling In Love Again,2010,—,—,120,Usher Ft. Pitbull
482,Hey Daddy (Daddy's Home),2010,—,—,96,Usher ft. Plies
483,Good Kisser,2014,R&B,Instrumental,98,Usher ft. Rick Ross
484,Good Kisser,2014,R&B, - Remix,98,Usher ft. Rick Ross
485,Good Kisser,2014,R&B, Clean Edit - Remix,98,Usher ft. Rick Ross
486,Good Kisser,2014,R&B, Quick Edit - Remix,98,Usher ft. Rick Ross
487,Good Kisser,2014,R&B,Explicit,98,Usher ft. Rick Ross
488,Lemme See,2012,—, Quick Edit*,77,Usher ft. Rick Ross
489,Lemme See,2012,—, Quick Edit,77,Usher ft. Rick Ross
490,Lemme See,2012,—,—,77,Usher ft. Rick Ross
491,Lemme See,2012,—,Instrumental,77,Usher ft. Rick Ross
492,Good Kisser,2014,R&B,Instrumental,98,Usher ft. Rick Ross
493,Good Kisser,2014,R&B, - Remix,98,Usher ft. Rick Ross
494,Good Kisser,2014,R&B, Clean Edit - Remix,98,Usher ft. Rick Ross
495,Good Kisser,2014,R&B, Quick Edit - Remix,98,Usher ft. Rick Ross
496,Good Kisser,2014,R&B,Explicit,98,Usher ft. Rick Ross
497,Lemme See,2012,—, Quick Edit*,77,Usher ft. Rick Ross
498,Lemme See,2012,—, Quick Edit,77,Usher ft. Rick Ross
499,Lemme See,2012,—,—,77,Usher ft. Rick Ross
500,Lemme See,2012,—,Instrumental,77,Usher ft. Rick Ross
501,In My Bag,2010,—,—,87,Usher ft. T.I.
502,In My Bag,2009,Urban, Clean Edit,87,Usher ft. T.I.
503,OMG,2010,—,Almighty Radio Mix,130,Usher ft. Will.I.Am
504,OMG,2010,—, Clean Edit Clean Vocal Up,130,Usher ft. Will.I.Am
505,OMG,2010,Dance,Almighty Radio Edit,130,Usher ft. Will.I.Am
506,OMG,2010,—,Vocal Up,130,Usher ft. Will.I.Am
507,OMG,2010,—,—,130,Usher ft. Will.I.Am
508,OMG,2010,—,Instrumental,130,Usher ft. Will.I.Am
509,OMG,2010,—,Almighty Mix,130,Usher ft. Will.I.Am
510,OMG,2010,—,Disco Fries Extended Mix,130,Usher ft. Will.I.Am
511,What's Your Name,2008,—, Clean Edit,116,Usher ft. Will.I.Am
512,OMG,2010,—,Almighty Radio Mix,130,Usher ft. Will.I.Am
513,OMG,2010,—, Clean Edit Clean Vocal Up,130,Usher ft. Will.I.Am
514,OMG,2010,Dance,Almighty Radio Edit,130,Usher ft. Will.I.Am
515,OMG,2010,—,Vocal Up,130,Usher ft. Will.I.Am
516,OMG,2010,—,—,130,Usher ft. Will.I.Am
517,OMG,2010,—,Instrumental,130,Usher ft. Will.I.Am
518,OMG,2010,—,Almighty Mix,130,Usher ft. Will.I.Am
519,OMG,2010,—,Disco Fries Extended Mix,130,Usher ft. Will.I.Am
520,What's Your Name,2008,—, Clean Edit,116,Usher ft. Will.I.Am
521,Love In The Club,2008,R&B,—,69,Usher Ft Young Jeezy
522,Love In The Club,2008,R&B,—,69,Usher Ft Young Jeezy
523,No Limit,2016,Urban,—,127,Usher ft. Young Thug
524,No Limit,2016,Urban,Intro Edit,127,Usher ft. Young Thug
525,No Limit,2016,Urban,Explicit,127,Usher ft. Young Thug
526,No Limit,2016,Urban,Quick Edit,127,Usher ft. Young Thug
527,No Limit,2016,R&B,Clean,64,Usher ft. Young Thug
528,No Limit,2016,Urban,Promo Only Intro Edit*,127,Usher ft. Young Thug
529,No Limit,2016,Urban,Promo Only Quick Edit*,127,Usher ft. Young Thug
530,No Limit,2016,R&B, Quick Edit,64,Usher ft. Young Thug
531,Aplomado,1995,Rock,—,117,U.S. Maple
532,Hey King,1995,Rock,—,136,U.S. Maple
533,Home-Made Stuff,1995,Rock,—,108,U.S. Maple
534,Lady To Bing,1995,Rock,—,100,U.S. Maple
535,Letter To ZZ Top,1995,Rock,—,134,U.S. Maple
536,Magic Job,1995,Rock,—,123,U.S. Maple
537,Northward,1995,Rock,—,97,U.S. Maple
538,State Is Bad,1995,Rock,—,128,U.S. Maple
539,When A Man Says 'Ow',1995,Rock,—,115,U.S. Maple
540,Open Your Mind,1998,—,Dj Quicksilver Remix,138,Usura
541,Come Back To Me,2009,—,—,77,Utada
542,Come Back To Me,2009,—,Tony Moran & Warren Rigg Club Edit*,130,Utada
543,Come Back To Me,2009,—,Seamus Haji Radio Edit,130,Utada
544,Come Back To Me,2009,—,Seamus Haji & Paul Emanuel Club Mix,130,Utada
545,Devil Inside,2004,—,Richard Vission Radio Edit,129,Utada
546,Devil Inside,2005,—,The Scumfrog Extended Mix,130,Utada
547,Devil Inside,2004,Progressive House,Scumfrog Vocal Mix,130,Utada
548,Devil Inside,2004,Dance,The Richard Vission Experience,129,Utada
549,Dirty Desire,2009,Dance,Mike Rizzo Radio Edit,127,Utada
550,Easy Breezy,2004,Top 40,—,94,Utada
551,,,,,,
552,Exodus 04,2005,—,Double J Extended Mix,115,Utada
553,Exodus '04,2005,—,Double J Extended Mix,115,Utada
554,You Make Me Want To Be A Man,2005,House,Junior Jack Remix,125,Utada
555,Lost Vagueness,2001,—,Oliver Lieb Mix,134,Utah Saints
556,Love Song,2000,—,Extended Mix,128,Utah Saints
557,Something Good,2013,—,Short Remix Version,128,Utah Saints
558,Something Good '08,2008,Drum & Bass,High Contrast Remix,173,Utah Saints
559,Something Good '09,2009,—,VanShe Tech Remix,127,Utah Saints
560,Something Good 2008,2008,Dance,—,129,Utah Saints
561,Something Good 2009,2009,—,Radio Edit,129,Utah Saints
562,What Can You Do For Me,2018,Pop,—,121,Utah Saints
563,Lost Vagueness,2001,—,Oliver Lieb Mix,134,Utah Saints
564,Love Song,2000,—,Extended Mix,128,Utah Saints
565,Something Good,2013,—,Short Remix Version,128,Utah Saints
566,Something Good '08,2008,Drum & Bass,High Contrast Remix,173,Utah Saints
567,Something Good '09,2009,—,VanShe Tech Remix,127,Utah Saints
568,Something Good 2008,2008,Dance,—,129,Utah Saints
569,Something Good 2009,2009,—,Radio Edit,129,Utah Saints
570,What Can You Do For Me,2018,Pop,—,121,Utah Saints
571,Lost Vagueness,2001,—,Oliver Lieb Mix,134,Utah Saints
572,Love Song,2000,—,Extended Mix,128,Utah Saints
573,Something Good,2013,—,Short Remix Version,128,Utah Saints
574,Something Good '08,2008,Drum & Bass,High Contrast Remix,173,Utah Saints
575,Something Good '09,2009,—,VanShe Tech Remix,127,Utah Saints
576,Something Good 2008,2008,Dance,—,129,Utah Saints
577,Something Good 2009,2009,—,Radio Edit,129,Utah Saints
578,What Can You Do For Me,2018,Pop,—,121,Utah Saints
579,Leader Of The Pack,2012,Rock,—,104,U.T.F.O.
580,"Roxanne, Roxanne",2007,—,—,99,U.T.F.O.
581,Split Personality,2016,Rock,—,99,U.T.F.O.
582,Ya Cold Wanna Be With Me,2016,Rock,—,84,U.T.F.O.
583,Leader Of The Pack,2012,Rock,—,104,U.T.F.O.
584,"Roxanne, Roxanne",2007,—,—,99,U.T.F.O.
585,Split Personality,2016,Rock,—,99,U.T.F.O.
586,Ya Cold Wanna Be With Me,2016,Rock,—,84,U.T.F.O.
587,Holla,2005,—,—,98,UT Three Da Hardway ft. Act Da Fool
588,D-tecnolife,2005,—,—,168,UVERworld
589,Blink,2012,Top 40, Quick Edit,130,U.V.U.K.
590,Blink,2012,—,—,130,U.V.U.K.
591,Blink,2012,—,Extended Mix,130,U.V.U.K.
592,Forever,2011,—,—,131,U.V.U.K.
